user_id,daily_mean,daily_std,daily_median
213180742685905,223.6568029739777,246.22231393805,165.63
213186334552049,104.66514869888475,169.46109930189658,64.06
213186551511454,58.63921933085502,145.96548436218654,6.9
213186880359195,104.982843866171,213.72533822184636,65.555
213191402330021,137.05856877323419,201.8603833386703,73.22999999999999
213193596103206,364.86988847583643,292.62390066149555,293.705
213195754007681,177.96369888475837,244.60716323532333,120.63
213198837352314,97.80879182156133,244.65525378059684,51.68
213199865312311,169.55442379182156,190.05129483063138,116.66
2222001896600109,157.2989405204461,252.6409873610744,99.11
2222157926772399,51.44453531598513,126.36201846624536,7.970000000000001
2224100459250597,62.81505576208178,140.4190929009094,6.234999999999999
2227671554547514,93.65897769516728,217.05805237840158,26.36
2229378226512508,259.3504460966543,235.59417978781596,195.265
2229824890647120,69.11366171003718,268.76213491008593,7.385
2231186809828225,66.39221189591079,175.6862560644934,7.835
2233882705243596,200.642843866171,384.86965312330017,126.675
2235335206132667,64.80849442379183,156.40921163869635,6.37
2235613922823698,222.752156133829,403.7089811616475,144.29500000000002
2242542703101233,388.5065427509293,353.2587062458486,304.49
2248348993063230,135.73408921933085,477.0768919099107,60.870000000000005
2248735346244816,215.76587360594795,211.17005238146862,168.845
2252055259910912,342.02834572490707,276.8527426777108,273.64
2254799658404120,227.0342379182156,246.86894399610767,150.27
2254917871818484,290.40340148698886,347.32983315219707,201.12
2256234701263057,129.28986988847583,221.64182164943472,73.91
2260801330657968,72.99531598513012,223.3189018461733,9.55
2264937662466770,306.48988847583644,922.1660557700621,142.21999999999997
2266735643685262,225.119312267658,372.2548040519418,150.875
2268221587779419,81.9025092936803,152.7931329215858,9.3
2269768987945882,200.65802973977696,303.3911955696529,118.98500000000001
2274911989136158,67.64451672862454,219.27663905496385,8.149999999999999
2280870154157385,70.70656133828996,224.95387796486426,11.455
2283743876903625,238.1471189591078,333.62934317034006,154.64999999999998
2284059275940012,65.45336431226765,132.62672276526175,8.605
2285066385084291,120.9125278810409,345.1607769641443,66.22
2286236465059468,200.79301115241637,492.36247382733603,123.545
2287277963630565,8.437955390334572,151.59174876912232,0.0
2288748891690227,66.89747211895912,263.397352998108,7.35
2288813824604479,243.9500371747212,270.7140128426064,178.625
2291163933867244,203.98118959107808,331.3675277228023,139.38
2295963260374698,12.653810408921933,209.1660866450384,0.0
2296006538441789,188.98198884758364,331.00570707376625,107.07499999999999
2297447006766555,230.84501858736058,281.053337244475,162.73
2305336922781618,190.21702602230482,414.36887145916495,113.9
2318062975163331,67.9835687732342,190.5930199340347,8.375
2348245054386329,203.4821747211896,289.2743192172033,131.22000000000003
2356276337669917,122.98754646840149,296.91538982638934,55.37
2358122155477959,75.42946096654276,175.77813741635688,11.33
2383461948823908,228.026468401487,343.1603267637442,160.775
2450829271795901,113.13477695167286,317.405652452204,60.815
2454076758463217,91.36423791821561,128.3563760971768,71.25999999999999
2475085306462014,275.78871747211895,244.9153038539098,209.01999999999998
2512312531485080,131.77620817843868,239.10164248386448,83.755
2576709887791552,208.6889405204461,445.5267124351679,129.465
2610529083834453,100.71776951672864,259.26295712157827,29.39
2657850734909997,126.57139405204461,189.29618290472428,77.435
2703186189652095,329.430185873606,326.8485351834213,246.89
2706977570537524,281.2250371747212,306.48259495345354,207.38
2712209726293386,515.0290892193309,525.9063890341283,387.71
2713913904780408,188.8267472118959,222.58671256488444,123.41
2714019737356678,62.01552044609665,98.30657745047672,3.0549999999999997
2716017661090253,9.878959107806692,174.06354843422602,0.0
2719496466799416,139.3325092936803,374.97966430053674,72.71000000000001
2720012583106919,360.2332156133829,325.13584559440017,279.47
2720433095629877,304.83691449814125,478.50168416461827,176.575
2720830304681674,182.33407063197026,242.3192173647309,105.685
2720894374956739,131.20955390334572,195.67060099096565,74.06
30011465039817,81.67184014869888,147.39558122789458,25.8
30026790933302,351.7249256505576,281.5191324967564,279.22499999999997
30029052116970,220.14901486988848,266.9253851746036,155.015
30030380240193,348.11544609665424,306.42404253374815,278.505
30033162392091,193.81864312267658,260.4542270143908,136.905
30042378430132,46.529349442379186,91.56811760120718,6.73
30044330818990,413.5331598513011,383.55871854045415,329.265
30074693890476,345.21596654275095,360.4361582419897,244.235
30082025922891,199.43418215613383,307.0926479551421,128.60500000000002
30092964733035,156.92334572490705,198.35495985111547,98.08500000000001
30103132002433,161.999312267658,212.38886267975872,90.09
30118423745458,230.47702602230484,303.08508810028127,146.195
30131826429364,418.47462825278814,406.1769195003305,321.83500000000004
30135235368675,255.6900743494424,289.72159481803413,170.66
30143535920989,160.13905204460966,292.56964798330256,107.425
30143713661454,132.264219330855,404.8801789925134,69.39000000000001
30150717898388,172.45446096654274,213.34246860573487,126.595
30153452207526,189.51832713754646,263.8256397158887,130.21499999999997
30175986190993,231.5366728624535,237.76149429962624,177.4
30181367542315,59.121375464684014,153.3187259877744,9.79
30197398657930,343.2575092936803,352.4617221275339,261.46500000000003
30199621383748,403.3112081784387,363.52017609757047,311.635
30230540139182,271.1710594795539,255.253488717784,201.545
30234966027947,275.4307249070632,311.7580736065671,202.82999999999998
30235268718158,202.48842007434945,660.3133963942028,105.63499999999999
30235438713303,283.8797397769516,367.4189316615591,199.62
30238755902988,314.18700743494423,362.8557968548107,229.655
30242921189660,118.07291821561338,178.37764535976436,72.595
30248898834493,120.60438661710036,240.1935686905712,62.365
30263540414123,177.68546468401487,267.3842735581983,124.85
30266994494236,152.16262081784387,172.39989308350562,110.83500000000001
30270432095985,305.5659107806691,332.1720430639867,232.435
30273037698427,398.59152416356875,386.20516001553636,310.25
30290551782700,186.0110037174721,269.3046464627735,132.185
30328384440870,187.60589219330856,264.56951275138994,128.845
30343344410970,199.1075836431227,559.2379611779371,115.17500000000001
30344654314976,117.29553903345725,176.27745010795263,66.42
30357372465631,58.56369888475837,135.3325901003747,8.19
30360260465747,70.59059479553903,165.85291426733423,7.715
30364087349027,159.22079925650556,288.8598448629031,106.815
30371006069917,113.40232342007434,165.12331670803619,68.33
30373802285317,72.00646840148698,201.6989671872747,7.17
30376238035123,124.17949814126392,258.5467215411426,61.69499999999999
30404291151692,185.75916356877326,270.58665743249594,92.38499999999999
30407675418785,250.71362453531597,571.450114696508,151.945
30408301059761,103.25420074349441,1153.842996847547,7.74
30427035050508,145.1782342007435,290.5403289096834,83.505
30428204673351,368.23052044609665,372.30444185862393,290.24
30434173205605,74.9925278810409,292.0651421755852,5.435
30442439074871,264.306970260223,335.0866788753396,172.945
30446018552504,60.38122676579926,219.5841919894886,9.935
30487648872433,108.02026022304833,139.82627286048594,66.285
30491348102802,50.1710780669145,82.36817155682164,6.11
30499715231997,13.096226765799255,242.39938958736752,0.0
30501624614310,229.0131970260223,410.97239464783047,154.44
30510856607165,55.00907063197026,87.9484460670859,7.175
30518196150127,60.57481412639405,272.6795375344517,7.4399999999999995
30518206766474,178.4035130111524,379.8476193776311,102.07000000000001
30541100351706,58.0474721189591,204.39055396931795,7.41
30546453310167,129.92381040892192,308.64443301186463,73.25
30551643947183,416.1078066914498,374.4728740917854,315.665
30560609640617,169.6354089219331,180.82469027372488,127.34
30561214688470,189.897156133829,335.9360826069415,107.435
30570197515105,64.73684014869887,168.68712749289162,8.555
30596478689301,55.92505576208178,156.00696808584433,6.24
340103199302564,129.74263940520444,197.64535772034301,86.095
340187018810220,2.7808550185873604,46.937302926046954,0.0
340214844585279,10.719349442379183,203.65183613102712,0.0
340951438290556,269.2353159851301,324.62230222183894,186.595
340953839692349,272.0344609665428,316.57243801680875,201.27999999999997
341283058448499,117.11343866171003,244.83533532427288,63.675
341542810616333,105.84559479553903,131.16943488966132,70.905
341546199006537,186.5685873605948,319.75258703867615,121.28
342035762534413,78.2092565055762,229.24412416190947,13.15
342319985983023,273.539907063197,319.57144933193035,211.74
342351256941125,253.12122676579926,266.83646087746934,185.445
342360239917375,66.50743494423791,319.4226852044223,4.93
342952484382519,342.3100371747212,583.4966072033969,241.26
343464013864032,189.3125278810409,295.91872242159917,130.46
343472729187663,127.39825278810407,534.2689052916708,66.06
343668971234893,192.16094795539033,275.7682343092374,121.905
343746486082492,176.3368215613383,319.78291000492743,113.50500000000001
343819048608995,119.99916356877324,172.1860223875055,82.88999999999999
344342339068828,180.39773234200743,223.7564779526184,126.72999999999999
344709867813900,508.77903345724906,452.7685383748309,395.32500000000005
345060451158891,119.67522304832713,194.75074667672507,76.43
345225948700767,11.430130111524162,190.0709610097336,0.0
345389171551808,217.47975836431226,275.2964274281272,159.04500000000002
345832460465610,196.64529739776953,329.07215362647986,111.25
345933964507467,337.1595353159851,392.2444040369395,247.015
346208242862904,81.11078066914497,281.2358359764598,9.545
346243940647414,59.91167286245353,234.90755818363095,6.03
346273234529002,415.3175092936803,393.8135736663232,327.07
347073228412010,183.81741635687735,216.14912507650453,137.385
347612609554823,56.76986988847583,234.48368235719383,3.63
348253506557335,56.17009293680297,102.26793336241101,8.605
348379466427142,136.8207063197026,224.7895618303486,83.39500000000001
348789608637806,241.36499999999998,334.8795601624833,167.155
349612764943496,281.0698698884758,324.0052136943175,209.275
349813394357327,12.523884758364312,222.70043319159927,0.0
3500165543009955,55.59631970260223,121.62527012425869,7.71
3500969075198072,349.1045910780669,410.4192154501615,267.46000000000004
3501285649323933,10.266635687732341,179.69243558052585,0.0
3501365119557234,63.58546468401487,177.45192271985033,7.8
3501509250702469,219.31537174721188,286.19244906141114,144.795
3501942333500073,189.5153717472119,266.4978013729943,119.84
3502088871723054,288.75239776951673,412.44784513582096,189.445
3502377050801561,193.75210037174722,307.1293849838106,119.38499999999999
3504178999463051,172.43868029739775,281.631939684068,109.1
3506040590383211,192.08171003717473,235.69264161252883,126.05000000000001
3506042666828517,185.91953531598514,369.2703757436171,127.27000000000001
3506592072985012,150.99343866171003,449.05783486071374,76.92
3508104404056005,116.66120817843867,292.5244303611713,60.894999999999996
3511058278399773,64.58169144981412,181.80525965518237,9.92
3511378610369890,292.8736059479554,437.57973824965626,199.84
3512365128314616,205.52615241635687,271.28851104535505,145.89
3513285035244624,81.25557620817844,322.76659180991356,8.149999999999999
3513506355699497,119.50044609665427,167.56608157055675,76.195
3513618443244549,215.64176579925652,195.46447800763673,176.22
3514865930894695,251.00094795539036,350.5619307273161,172.225
3514897282719543,194.28338289962826,254.7475374728821,123.94
3517527805128735,181.62758364312268,425.9277680836159,104.695
3517814635263522,121.53128252788105,234.37380640685296,62.95
3518234918950662,430.31734200743495,378.6610156685649,333.145
3518669219150142,242.34130111524163,454.8106500419707,142.905
3518758680062249,149.7563568773234,214.78757254561137,93.795
3519232971341141,140.77483271375465,363.710723362782,71.935
3519607465576254,188.23752788104088,320.99753106023064,122.88999999999999
3520550088202337,148.2968215613383,386.6574300152114,88.68
3521260686633367,17.442434944237917,291.34574515695584,0.0
3521417320836166,503.1570260223048,425.89486912872144,403.86
3521815216091574,270.9265985130112,263.5873862647938,207.375
3523843138706408,203.23641263940522,256.78616465430997,150.935
3523898249167098,242.89208178438662,339.76171302947495,160.62
3524485462198080,9.930799256505576,162.86832802043483,0.0
3524574586339330,250.15152416356875,281.1350745631499,187.19
3525590521269779,282.9251672862453,435.7650145667535,192.35500000000002
3525668150756629,195.25473977695168,282.93180591537504,131.51
3526826139003047,240.96459107806692,312.67141980945604,171.61
3527063666782582,56.834237918215614,89.73888303710805,11.399999999999999
3527536963490470,254.81550185873604,343.96891503243876,193.715
3528040995648998,9.307806691449814,156.76306853420715,0.0
3528231451607350,122.82730483271375,200.7173445456942,74.325
3528407217576457,163.29161710037175,220.53836321282188,93.795
3529597810116815,158.12204460966544,238.21640757960418,103.725
3529597930342630,104.56916356877323,208.3894477545006,65.485
3529788038921264,8.899981412639404,146.49596650182278,0.0
3530503964418806,62.0374907063197,141.6815893289308,8.325
3531129874770000,431.40975836431227,444.273007110974,328.41499999999996
3531606252458308,72.75808550185873,231.76584140935512,7.5649999999999995
3533012926413100,228.7535687732342,423.7450208729472,157.72500000000002
3533177016567295,119.40169144981412,201.39810340664303,71.59
3533742182628021,225.9184758364312,302.91428706900194,137.97500000000002
3533800906065217,189.28267657992566,329.33898438995203,118.35
3534093764340240,66.68940520446097,279.3367592284559,5.785
3534330126107879,364.4873048327138,278.15304398245877,296.055
3534718226968689,126.1425278810409,363.09215419749916,59.375
3535211949888417,12.76550185873606,228.4634212274406,0.0
3535808924394848,260.2738475836431,240.58478802168761,200.88
3536818734263520,56.21381040892193,186.7645499286059,8.530000000000001
3536918668124647,70.59908921933085,197.23618409957993,9.415
3537797820923602,68.79063197026022,224.03858913909454,8.13
3538520143479972,164.5246096654275,160.83493568677994,126.80000000000001
3540017235499519,91.10092936802974,175.04281172704492,55.2
3540075240003197,193.6953345724907,227.7023630237735,140.135
3540210836308425,273.3196468401487,252.54152677246537,216.74
3540862542587229,63.76026022304832,250.61277550607736,7.98
3541160328600277,329.67587360594797,359.14523501342455,252.065
3541554378551366,84.38652416356877,274.37199729190996,9.775
3541687240161491,58.149684014869884,180.65660396285946,6.0649999999999995
3542162746848552,65.03910780669145,156.59702608635578,9.77
3542826960473004,9.249553903345726,153.0912610633061,0.0
3543299015720986,174.4585501858736,268.10765735909024,84.4
3543591270174051,278.56234200743495,391.6547842679091,198.41
3543885983111461,15.918754646840148,264.0996370865493,0.0
3544606805704278,76.68550185873606,312.1877237165474,16.875
3545109339866548,280.5110966542751,416.37005386259915,187.45999999999998
3545578418030657,6.682620817843866,155.00223383988094,0.0
3546436741611231,9.47689591078067,170.61987992367648,0.0
3546674063249004,120.97513011152417,314.5893247973083,64.805
3546897637165774,245.4440892193309,457.29594265662564,168.065
3547336099599450,12.012267657992565,197.44948128484057,0.0
3547560454237873,182.4260408921933,268.0261238451199,124.895
3547574373318979,183.52856877323418,280.6970779317096,121.77000000000001
3548710338694745,15.521486988847583,254.35683913679543,0.0
3549202406645667,196.14302973977695,283.8810137056945,128.98000000000002
3550554389581384,93.01117100371748,148.92843894363057,59.29
3551217896304745,473.9578810408922,373.1321648576649,388.70500000000004
3551512895305309,48.82328996282528,90.68012349552374,6.355
3552581383553463,195.94488847583645,386.00517783658563,131.32
3553629419254918,312.39410780669147,328.26350888628286,227.825
3554421171166228,2.5065613382899627,45.413060938413324,0.0
3554818239968984,99.05553903345725,232.41893240405173,54.875
3554849923339851,142.3903345724907,365.60319210957016,74.41999999999999
3556613125071656,247.75169144981413,507.1433289839156,144.325
3557442674264531,72.55561338289962,167.11475638265307,16.0
3558652751678952,196.2883085501859,287.6119314422375,123.28999999999999
3558881852140592,128.05698884758365,231.61660921346245,68.78999999999999
3559160581764413,371.7238847583643,329.32364136510984,290.765
3559679414981506,240.90488847583643,300.5775596387186,168.475
3559723917628303,187.20137546468402,267.62021735687654,128.32
3560246577314524,63.60026022304833,143.07338410163302,9.24
3560318482131952,235.23117100371746,238.07470247897228,173.585
3560336828629935,51.646579925650556,95.24844453738633,8.094999999999999
3560697798177746,189.0510223048327,309.1142321642817,117.825
3560725013359375,239.34449814126393,278.49630356885666,173.98
3560797065840735,315.9868959107807,394.6518424938983,250.64
3561212938177173,80.80368029739778,363.82926863474603,9.690000000000001
3561963695236764,271.60518587360593,288.1967139344081,209.49
3562264947797243,76.28940520446096,289.9900562611964,8.545
3562679455732797,124.27395910780669,260.42633220957634,80.905
3562793934111141,16.90949814126394,283.5422460148869,0.0
3563837241599446,104.7218029739777,247.0099833632253,67.495
3564182536169293,111.51131970260222,177.7003073889114,62.575
3564839259330465,222.63944237918216,250.88319179268115,157.625
3565196229855512,150.555,449.4938837147037,77.95
3565414434959494,67.13977695167286,203.05035586269003,8.03
3565423334076143,123.70836431226766,222.42507893997384,77.505
3565943051129759,66.1860966542751,195.07335193654652,7.35
3565996340207976,66.62052044609665,248.92681996233932,8.475000000000001
3566094707272327,506.44776951672867,432.56027290577555,398.06
3566373869538620,62.16340148698885,142.39567407901046,8.355
3566875419572867,198.78869888475836,329.8277312137861,135.595
3567527758368741,140.7309665427509,321.4436059401538,65.52000000000001
3567697931646329,233.03732342007436,384.97650901065293,142.445
3567879740649740,236.75085501858737,316.8122104487103,168.475
3568255211412877,215.3164869888476,266.17030079595804,141.475
3568736585751727,273.15548327137543,257.0126654710271,211.01999999999998
3572976568630035,70.24710037174722,164.4443531429083,12.125
3573030041201292,237.24278810408921,407.36330005453135,162.695
3573386445588324,113.0346468401487,172.51384489596057,67.015
3575540972310993,170.4510966542751,516.8789176597758,71.675
3575789281659026,330.41527881040895,384.2708328784956,233.21999999999997
3576021480694169,236.25087360594796,392.59785693529335,141.92000000000002
3576144910346950,67.73581784386617,181.07961157742722,9.565000000000001
3576207763781753,9.968215613382899,164.0110838460942,0.0
3576281490078437,90.05776951672863,124.36982342444793,66.805
3576431665303017,477.26414498141264,381.5299167723081,389.21000000000004
3576511691045060,54.55100371747211,145.89859837037315,8.12
3577578023716568,349.12334572490704,526.7000321356811,259.29
3577596616955856,62.54382899628253,148.22130726705868,9.46
3577663406369449,63.49133828996282,193.97238032496264,9.99
3577794103155425,102.93866171003718,188.09616852318726,63.355
3579200383632826,85.82671003717472,121.01564661503505,55.845
3581130339108561,73.97457249070632,372.10146046322757,6.21
3582402971899057,54.58522304832714,88.85893427039753,7.545
3582754887089201,247.97838289962826,342.7926643856283,164.79500000000002
3583093681934489,80.64613382899628,257.57283431093623,9.375
3583293909206278,102.48828996282528,148.3393774193478,63.55
3583635130604947,516.808531598513,438.24425961378216,409.11
3583793405872580,209.58715613382898,272.1597063251986,142.56
3585052663373890,152.6354646840149,669.9222351320125,69.91
3585740823295298,172.59516728624536,401.2977470922234,81.34
3586008444788268,443.39234200743493,505.74984167941244,323.955
3586955669388457,188.02697026022304,196.18849303648852,133.39499999999998
3587044315915002,275.3582713754647,238.2645782514348,208.68
3587960728692500,267.4089219330855,301.1662159582143,193.44500000000002
3589255887819806,303.35057620817844,472.87499826312325,201.505
3589289942931264,293.28827137546466,405.47883980704916,203.5
3590736522064285,507.73656133829,427.89745918304345,423.435
3590946339258737,11.65682156133829,245.85632862105834,0.0
3591919803438423,164.22210037174722,310.18261745071766,95.73500000000001
3592325941359225,67.38167286245354,185.0354035442787,5.625
3592931352252641,153.49184014869888,683.9815862826297,79.83500000000001
3593118134380341,230.27912639405204,225.54615201094623,182.67000000000002
3593399694467427,64.14942379182156,211.89210741368183,7.41
3595111028444131,59.943921933085505,125.93079269000121,9.375
3595192916105588,280.9029739776951,390.7241524770915,181.985
3596217206093829,341.8489405204461,360.14896871757867,238.87
3596357274378601,214.52087360594794,283.54197753222587,142.76999999999998
3597337756918966,123.82078066914498,223.64261199500433,78.18
3597926034019603,117.87436802973977,206.3485637617715,68.205
3597980945245815,62.77618959107806,140.0673965102364,12.0
3598014571045296,194.4403531598513,313.3651897959516,99.34
3598215285024754,428.8817472118959,388.5824875848748,332.125
3598304579370089,228.0128066914498,282.10676647435815,158.465
3598634130286287,73.36360594795539,331.15556886109886,6.7
3598895972308782,68.06081784386618,247.69986275834523,8.07
3599237318576484,114.66505576208179,209.9325085286881,68.53
36078114201167,220.80124535315983,240.58913201106023,169.86
36153880429415,170.66187732342007,726.714903007289,83.81
36192615525683,86.09834572490708,224.91649557514023,10.045
36360452125889,63.23912639405205,158.16987869981193,8.125
36485887555770,265.8518401486989,269.39688517440726,197.035
36581538659449,63.54252788104089,205.74070473181058,8.625
36721445180895,186.80799256505577,295.9297643810343,126.29499999999999
36722699017270,520.4610594795539,402.4833403302327,435.38
36890292963032,69.62024163568773,210.355077898997,5.83
36913587729122,401.12405204460964,386.60336897392165,288.755
370348764075623,125.92706319702602,206.9492632238662,79.17500000000001
370612217861404,244.74185873605947,276.3924976618649,171.945
370818583810103,127.02507434944239,303.4072848927199,66.45500000000001
370877495212014,392.7559665427509,328.72084204940126,327.125
371009169330125,173.61609665427508,568.2896730428561,74.32
371034293500716,127.87221189591078,326.60592052489477,67.48500000000001
371226440126102,273.7666171003718,346.7941297742659,191.36
371284100299909,108.66046468401487,233.64095697726253,61.37
371284424780634,125.23946096654275,210.76585691087095,70.315
371683116218417,62.896319702602234,227.8592753327044,7.0649999999999995
371985236239474,121.15005576208179,177.61169452338433,69.1
372246459334925,178.45243494423792,229.7689292352612,121.38
372382441451095,187.1439033457249,365.2407979199237,126.89
372509258176510,512.806096654275,630.0010888779021,382.08500000000004
372520049757633,393.69656133828994,338.0087600352883,318.13
373043435942726,182.4974907063197,237.47482737483668,135.425
373213026644490,61.067156133828995,224.48203761509035,12.675
373905417449658,416.68092936802975,376.97309339973543,303.895
374125201044065,192.25944237918216,292.4853170728861,131.65499999999997
374238209524200,118.15946096654275,225.59574321657092,69.07499999999999
374497717543058,233.68293680297398,299.5065747821372,174.97
374656033243756,173.16855018587358,371.3276694249644,94.955
374821819075109,68.25057620817843,152.89298776062705,6.470000000000001
374930071163758,297.06247211895914,388.4783445481748,195.79500000000002
375082648741747,199.8174535315985,241.1706096015621,145.76
375237305371366,79.91256505576209,266.81406838751514,6.665
375248307838179,230.2460780669145,343.8876008027818,179.635
375534208663984,356.82938661710034,277.86742785365584,281.735
375623337201129,6.083680297397771,140.76435697778305,0.0
375767678113375,217.46737918215612,492.9125972292362,128.255
375848982312810,179.64814126394052,310.68737145383983,115.61
375904527651269,116.08113382899629,224.5467296428778,69.34
375974680629816,219.5553531598513,287.44127152538834,150.095
376012912828093,121.42628252788103,217.5621666654861,78.275
376028110684021,380.0698884758364,316.5765673518227,295.59999999999997
376262134119629,134.99652416356878,228.8565036850766,79.53999999999999
376445266762684,315.6268029739777,336.8257775107468,234.625
376656886990758,200.66340148698885,458.2501644348962,108.275
376944481517097,69.4921375464684,220.54538124000157,6.54
377026671291680,289.0759107806691,436.4614269389604,196.435
377113842678100,220.9364126394052,243.7768032052303,160.995
377234009633447,235.0432156133829,380.5333292982007,158.04500000000002
377264520876399,67.34213754646841,164.13369937597028,7.95
377550167323848,127.81260223048326,182.22993742255846,82.955
377654590313960,172.65081784386618,226.6820021328336,122.98
377834944388609,65.89559479553904,192.42935353664717,8.85
377895991033232,142.1057249070632,330.5894521394489,79.74000000000001
377993105397617,238.60189591078066,494.04478166144185,147.075
378006354724784,85.76299256505575,119.73779380828103,61.135000000000005
378262805520186,13.43845724907063,229.27998676132387,0.0
378278619832195,197.07797397769517,363.3763687540588,123.05
378858024506425,117.02942379182157,138.7885629449447,84.055
378904938837132,148.09297397769518,178.8374798631482,115.555
379141394109214,60.90576208178439,141.51504010018803,9.235
379897244598068,130.83514869888475,282.39400962608386,80.765
38014427445058,57.35485130111524,106.97509103580784,9.079999999999998
38052002992326,230.63553903345723,363.2687918375035,156.94
38057513087029,152.5579553903346,321.49688093094414,76.98
38199021865320,376.2602788104089,397.01080388288676,284.82000000000005
38295635583927,210.28163568773235,315.8901347758683,144.56
38530489946071,236.31881040892193,316.19723280626033,152.735
38534201672254,9.123736059479553,200.1203923572666,0.0
38544312728630,76.17555762081784,127.69277640989569,21.674999999999997
38580485618059,224.43157992565057,222.96949968602576,165.865
38588538868506,235.77488847583643,351.00351013976257,153.185
38797410705641,281.31490706319704,307.7096169948964,202.76999999999998
38817501916673,5.619702602230483,118.42742465074802,0.0
38859492057661,61.58481412639405,120.19353889090685,8.309999999999999
38947654498698,152.2257063197026,198.77543860101818,104.59
4003771737807706,129.37226765799255,265.3624668836991,71.625
4003989662068504,330.36721189591077,687.4043940019172,188.625
4005676619255478,264.7824721189591,293.0099969020959,181.45499999999998
4006047418382,121.84130111524162,267.4509823520192,67.235
4010002218955876,277.40968401486987,360.3157184912871,185.995
4018105808392773675,125.382843866171,382.4115061896008,64.8
4025612008285111,170.8817100371747,279.6286950360657,106.91499999999999
4026222041577,88.66685873605947,157.99981867839153,22.52
4040099974063068803,290.7357434944238,396.0421323371183,211.035
4044436772018844508,83.13592936802974,176.70156713061675,13.33
4045036286570100739,137.56328996282528,299.9285799737319,77.92999999999999
4048508450704760,167.6857620817844,287.72006787368736,107.73499999999999
4060579726528237,197.48990706319702,312.7421263290424,126.865
4063094974360571498,110.12009293680298,185.2078839712116,56.465
4066595222529,170.11901486988847,216.14231321595136,114.39
4067137330196900,176.09942379182158,352.05157804443655,102.755
4069975342931683,334.504312267658,342.6561686870442,267.04999999999995
4070511711385545,136.35795539033458,638.1160271091302,64.46000000000001
4076173495454,14.511672862453532,241.88293808932306,0.0
4079773899158,235.77516728624533,289.7330715988272,179.415
4089096483689733451,251.7345910780669,269.01622038820506,173.55
4092452671396169678,236.69128252788104,304.4776182116416,159.355
4099707841315751,325.3338661710037,661.2609897424992,205.565
4102003771126577611,183.73999999999998,449.98757992709136,108.53999999999999
4103158249977,87.15877323420074,128.12980048973301,60.665000000000006
