user_id,category,corr_lag1,corr_lag7,corr_lag30
180038493344495,fuel,-0.0018656716417910447,-0.0018867924528301909,-0.001972386587771201
180038493344495,groceries,-0.0018656716417910443,-0.001886792452830189,-0.0019723865877712033
180038493344495,other,-0.0018656716417910437,-0.0018867924528301891,-0.0019723865877712024
180038493344495,restaurants,,,
180038493344495,shopping,0.28785611412796086,-0.0029842135189199594,-0.00311974706367687
180038493344495,travel,,,
180040027502291,entertainment,0.017877355919547887,-0.0238177577378252,-0.02344725541389186
180040027502291,fuel,0.03510478766395948,-0.005357867559159084,-0.02893020792436844
180040027502291,groceries,-0.00915236976930811,-0.025533020617439704,-0.023038154596729844
180040027502291,other,0.06745680921723797,0.05757041480230058,0.004142637128645734
180040027502291,restaurants,-0.013107584343616427,0.015065702755618506,-0.011531832981003552
180040027502291,shopping,-0.00979691381888799,-0.006561794726064211,-0.0097844760590931
180040027502291,travel,0.0092245584172666,-0.006046846169873982,-0.005274520629335455
180040131978916,entertainment,,,
180040131978916,fuel,-0.001865671641791046,-0.0018867924528301891,-0.001972386587771204
180040131978916,groceries,,,
180040131978916,other,-0.0018656716417910428,-0.0018867924528301874,-0.0019723865877712024
180040131978916,restaurants,,,
180040131978916,shopping,0.45852254784915747,-0.0036306840231490264,-0.00379568932698789
180040131978916,travel,,,
180042946491150,entertainment,0.02587154731901455,-0.032065947953411306,-0.04694654035387497
180042946491150,fuel,0.05520898034963782,0.09035297120349804,0.03996162419054749
180042946491150,groceries,-0.06646365257311325,-0.008510853706379199,0.034536534059515234
180042946491150,other,0.09616841246734643,0.13790235298242176,0.00513548333379556
180042946491150,restaurants,0.015528220440623021,-0.040987391762112316,0.013789286670615564
180042946491150,shopping,-0.007612231772722071,-0.0269736696853002,0.002695095628756336
180042946491150,travel,-0.003635880028755703,-0.0035292323458879656,-0.004658613331347676
180046165512893,entertainment,-0.024596743367079295,-0.020019473862395644,-0.029585807453750702
180046165512893,fuel,0.15619573635080605,-0.01718360428272443,-0.023759648353581783
180046165512893,groceries,-0.00026901244477054305,-0.006142064128153144,-0.07818776358477167
180046165512893,other,0.062416105307693995,0.03118486335491151,0.047048121142641126
180046165512893,restaurants,0.14880184643933803,0.014882241168026932,-0.06671338493846597
180046165512893,shopping,0.05328358239527289,-0.026238423936473156,0.004620605394330157
180046165512893,travel,-0.00779715144411951,-0.021929911053366318,-0.030701489909120437
180046617132290,entertainment,-0.023894845885014622,-0.008240865927126997,-0.03549164897848885
180046617132290,fuel,0.01714116425804665,0.025206010062039336,-0.04714536602726211
180046617132290,groceries,-0.07268766364639581,0.00484675437755052,0.01950974924940716
180046617132290,other,0.03696284046447968,0.06539097015481243,-0.02058290287463324
180046617132290,restaurants,0.07509921482630436,-6.065615037659469e-05,-0.009254135786664293
180046617132290,shopping,-0.029880583745475257,-0.029016056229515415,-0.03246773315451041
180046617132290,travel,0.05708579717206626,0.05094359475148031,0.0073174426455084466
180046765320457,entertainment,0.026602979725810143,-0.046393987225054306,-0.0079710783723818
180046765320457,fuel,-0.039545178226836106,-0.046930678177098825,-0.039460966572199066
180046765320457,groceries,0.06574847694758432,-0.008974293512138347,-0.011032733464890428
180046765320457,other,-0.023756066290205755,0.03125617282201261,-0.02240979585223025
180046765320457,restaurants,-0.05178012819730418,0.01864813293873349,-0.044235404816092554
180046765320457,shopping,-0.019368859715477936,-0.01983048008303891,0.003557724248043634
180046765320457,travel,-0.0043815343588306955,-0.004423940324487149,-0.00490105355604916
180047222886866,entertainment,-0.02564424511828322,-0.011898870253741367,-0.01173430278779531
180047222886866,fuel,0.011632179062275023,0.039623964617405756,-0.03392185233480763
180047222886866,groceries,0.025936158341369947,-0.019694300123845966,-0.021017208523352218
180047222886866,other,-0.009597790662318945,-0.0040297268400375,0.011398939433148693
180047222886866,restaurants,-0.007849983627185152,-0.007578370693794731,-0.013467645628186064
180047222886866,shopping,-0.014876217800982645,-0.015328811292885878,-0.015126181386757418
180047222886866,travel,-0.0033773039713326136,-0.0030371756745074564,-0.0027824312325254053
180048185037117,entertainment,0.12038741640430754,0.10788785084039595,0.005728142837827424
180048185037117,fuel,0.011131960306633343,0.04190980438777998,0.0004172878372363664
180048185037117,groceries,0.016875718019363876,0.1016047567580801,-0.06195031083298465
180048185037117,other,0.10798934431717316,0.0579960319453849,0.01653312187461313
180048185037117,restaurants,0.05469955147862385,0.03419441338071446,0.046725091217310666
180048185037117,shopping,0.06092022955289059,0.02063191726455361,0.062291230132585446
180048185037117,travel,0.01328654346912661,-0.006174565647398896,-0.00600501375853482
180049032966888,entertainment,0.10833337844179527,0.15193542089476406,-0.018072361855697154
180049032966888,fuel,-0.007442497303750675,-0.0662024041669571,0.03175739257206087
180049032966888,groceries,0.17471272051825554,0.05475054654128095,-0.045676237920432836
180049032966888,other,0.16007557113302026,0.14705163559040657,-0.08758547979987205
180049032966888,restaurants,0.030982357873969132,-0.0065190842153179255,0.03010492636497698
180049032966888,shopping,0.003544230660851005,0.03174368807939546,0.013900266241322609
180049032966888,travel,0.029241987914264963,-0.010289820355199257,-0.010973678696923008
180056173248083,entertainment,-0.048350909686695746,-0.006130819472543374,-0.0015113285923770146
180056173248083,fuel,0.02608103405559106,0.0019171837738171835,0.05041858640775967
180056173248083,groceries,0.15894348240573603,-0.014089502555707534,-0.00025452021555273457
180056173248083,other,0.12645893630946803,0.034228996582112266,-0.035141506054389704
180056173248083,restaurants,0.04983133793371824,-0.010654212435566487,-0.030922778935945444
180056173248083,shopping,0.32603672982345466,-0.012408801747118413,-0.014895168312401329
180056173248083,travel,-0.0020186337949018194,-0.0020376407702744994,-0.0021223002319354423
180058696935600,entertainment,0.003199450716124597,0.09018372470803036,-0.0396431262131636
180058696935600,fuel,-0.021790243232798108,0.10071472007333317,-0.07482619326255233
180058696935600,groceries,0.009897890024845549,0.04155299679712088,0.0020044214522866393
180058696935600,other,0.1590504535627249,0.07632167373348157,-0.027572036270182627
180058696935600,restaurants,-0.012735262832933445,-0.0133087235506856,-0.011306486945526327
180058696935600,shopping,0.3998799250872008,0.029806104251060717,0.014217214518984044
180058696935600,travel,-0.0002809275316130691,-0.0067545585702111265,-0.003867035834255088
180064817343047,entertainment,0.020357407856095248,0.016946833935482946,0.02683573442490034
180064817343047,fuel,0.022342931825647474,0.0023936397865228693,0.032024893560316896
180064817343047,groceries,0.05600124476493475,0.0032407636050273856,-0.04306095931244838
180064817343047,other,0.038896191562626845,0.06883416230515615,-0.04875437673067693
180064817343047,restaurants,0.08363854097769062,-0.008806655061862578,-0.03370609573909105
180064817343047,shopping,0.3264584041566607,0.022459157830121854,-0.011214794809527159
180064817343047,travel,-0.0070129541559355996,-0.005531679549427207,-0.00550983616004923
180065479077096,entertainment,-0.01970133736833041,-0.020635733071701173,0.03821002758830945
180065479077096,fuel,-0.0716236017222971,0.09103718221273203,0.015111986775768502
180065479077096,groceries,0.07927525432573589,0.02467285790987665,0.05905163555629379
180065479077096,other,0.030723717927021128,0.036722906003768915,-0.025603375881618783
180065479077096,restaurants,0.002802184125653076,-0.0062838589618442325,0.020943963568835763
180065479077096,shopping,-0.01060694539154424,-0.01675378744784121,-0.02287230712779466
180065479077096,travel,-0.0045484206256736276,-0.004650000278225792,-0.004765895797782616
180067151859700,entertainment,0.1195996885728135,0.003100159316254268,0.05339935782008666
180067151859700,fuel,0.026149181974886658,0.05945140601736791,0.0028005720071033425
180067151859700,groceries,0.07140465425123406,0.02699150712088188,0.02556565929544297
180067151859700,other,0.060683282237658974,0.11917359034229326,-0.003447807192759879
180067151859700,restaurants,0.023524453796202775,-0.008599227010742462,-0.024124061988094286
180067151859700,shopping,0.029030336989113146,-0.015294431931578832,0.12945681977588192
180067151859700,travel,-0.019759955437037166,-0.028591164743190754,0.02909868297153587
180067784565096,entertainment,0.08465692505743447,0.015560348602703744,-0.021410890101591022
180067784565096,fuel,0.06402046518624746,0.06970786743794968,-0.007547143847429956
180067784565096,groceries,0.07387364793263652,0.06527883550498731,-0.0005794012170653707
180067784565096,other,0.030494097468770093,0.05065787175371795,-0.03662339580078606
180067784565096,restaurants,-0.01912957261119255,0.09958963931321833,-0.04789924642693809
180067784565096,shopping,0.18116541977468933,0.016554468540917,0.001569422503490038
180067784565096,travel,-0.00651953428693168,-0.006616863940185446,-0.006200586766491125
180068353086472,entertainment,-0.025575554905696626,-0.029343956975298745,0.015122430933373959
180068353086472,fuel,-0.029581905095090632,-0.029926166994830656,0.02918217080253193
180068353086472,groceries,0.049298475722898666,-0.0008265158558798996,0.019198829998396266
180068353086472,other,0.04469877382585174,0.019755742109619237,0.031598569937791705
180068353086472,restaurants,0.09453836011480564,-0.0571526243662908,-0.04282736377156384
180068353086472,shopping,0.19810016102942335,0.012097304471007576,-0.005414428134945285
180068353086472,travel,0.024549473185389022,-0.016858269614256804,-0.016666853341113008
180069253480336,entertainment,-0.002502841061112671,-0.01833386774949705,0.04830157863121332
180069253480336,fuel,-0.006889510463951356,0.06839078375292273,-0.020293948698498196
180069253480336,groceries,-0.0035494888881940365,-0.019517142852130572,-0.021066351586032234
180069253480336,other,0.0584301630644153,0.13415430785383722,0.024333820236720257
180069253480336,restaurants,-0.012644283574220002,0.07779380435770096,0.06161013306859059
180069253480336,shopping,0.32807749695939964,-0.005898832295340086,-0.015830959680614723
180069253480336,travel,-0.004303772859365989,-0.004196368546157314,-0.0045932807981287115
180072527505094,entertainment,-0.00960084561505163,-0.025831260192023982,-0.011190188924063534
180072527505094,fuel,-0.032919405993658966,0.10496422588976226,0.05540545191846526
180072527505094,groceries,0.07186522422049052,0.0594711171735301,0.014988006896077849
180072527505094,other,0.12409787591323936,0.029705449230693445,0.034254265170192005
180072527505094,restaurants,0.005200323175914412,0.00513740400533667,-0.07230811142816185
180072527505094,shopping,-0.009884732168756637,-0.011499208899603297,0.0379568484142598
180072527505094,travel,-0.011038336908376144,0.019249075399871054,-0.012883754558019529
180081032825079,entertainment,-0.015053102707889683,-0.029951836692366996,-0.03612606400911219
180081032825079,fuel,-0.009971378444179268,0.008924891629015372,0.009641050653914513
180081032825079,groceries,0.006897807191630034,0.08036328040510651,-0.06846108573669807
180081032825079,other,-0.011931987213122813,-0.014700221266509338,-0.051895481355567666
180081032825079,restaurants,0.022617259051978804,0.07434960345931796,-0.03296808452478717
180081032825079,shopping,0.017685672401375897,-0.021003783086612157,-0.03477171301155176
180081032825079,travel,-0.006438804140844339,-0.00249181671142099,-0.006656615826440661
180084576295055,entertainment,0.033637389394133924,-0.022146433033612037,0.14545900586244312
180084576295055,fuel,0.19798151372664924,0.10874790895905874,0.013001784454738407
180084576295055,groceries,0.11041864415836063,0.10224084856690217,-0.005927291416447126
180084576295055,other,0.0030834644334754805,0.07479509165731084,-0.08553224970678534
180084576295055,restaurants,0.05025297399131718,-0.053924706762555175,0.03705974217968977
180084576295055,shopping,0.1462347107448592,0.0014351671595911194,0.06865735402569285
180084576295055,travel,-0.004456274365344896,-0.0044912500035296865,-0.0034414364460248897
180084695172649,entertainment,-0.0031657646324618764,-0.0030053867460065465,-0.016038651255574635
180084695172649,fuel,-0.02137757489346265,-0.02162435287218027,-0.021738868423722732
180084695172649,groceries,0.02375940420267689,0.041990901227147846,0.012090698040364157
180084695172649,other,0.049699206751461764,-0.02937425167313524,0.015844436636794922
180084695172649,restaurants,-0.027794505661364075,-0.0134251428276007,-0.039948364104473354
180084695172649,shopping,0.07870733329608119,0.01574199044892988,0.0011906383729891198
180084695172649,travel,-0.018024140041563122,-0.017482500076234406,-0.018288506502646896
180094419304907,entertainment,0.022715548312696128,0.026995503187901157,-0.03568975329880562
180094419304907,fuel,0.04291319239090377,0.018039018743962677,-0.006470735706291011
180094419304907,groceries,0.11263812850081252,0.08591523486553938,-0.027704317500550964
180094419304907,other,0.07483921302693311,0.07343263426365416,0.02071340513508079
180094419304907,restaurants,0.14320483154878572,-0.03935727997887939,-0.04431047399109514
180094419304907,shopping,-0.02976965386898415,0.03743274372790491,0.04961340920571111
180094419304907,travel,-0.003461152103653247,-0.00334661091289904,-0.0035792014002286173
180094608895855,entertainment,-0.05209008051407189,0.01911572738034431,0.018655662213403177
180094608895855,fuel,0.03023770098766135,0.01645751523212918,0.08524322615655223
180094608895855,groceries,0.25296480913241964,-0.028304471527681528,-0.06678581238210593
180094608895855,other,-0.012066419994585645,-0.0031384441461694153,-0.0060810656181159405
180094608895855,restaurants,0.0015351396443257451,-0.03197548680333426,-0.03211803108553251
180094608895855,shopping,0.4147296519131558,-0.0019708732146020602,-0.003686443508345694
180094608895855,travel,-0.015684908941364633,-0.015160637968434714,-0.010684932109196412
180097223252063,entertainment,,,
180097223252063,fuel,,,
180097223252063,groceries,0.2598353472304944,-0.0028780740362476546,-0.0030087726005205945
180097223252063,other,0.4832707448573044,-0.0037244289463066495,-0.0038937112461789915
180097223252063,restaurants,,,
180097223252063,shopping,,,
180097223252063,travel,,,
213102873001603,entertainment,-0.015738387209105573,0.04957882424446089,0.019175968125093135
213102873001603,fuel,-0.045668670156799485,0.10922908163196142,-0.03287575270607353
213102873001603,groceries,0.007947445622368083,0.06356310450466898,-0.045573188966328865
213102873001603,other,0.06769496762342249,0.04773953210971047,0.0414876323579635
213102873001603,restaurants,0.024907972683442813,0.2461911853886904,-0.03187762574812687
213102873001603,shopping,0.1356874673908868,0.014337458084880933,-0.018141662116791697
213102873001603,travel,-0.002145433809991144,-0.0021817842446834415,-0.002256026251455828
213107169859697,entertainment,0.011590498904172773,-0.02831841514498441,-0.033014265953202
213107169859697,fuel,0.10512813750913083,-0.01643911005790052,-0.016220864908704103
213107169859697,groceries,0.020228685994609905,0.016971162528877048,-0.04787268285421725
213107169859697,other,0.030718731614905233,0.015924094433071502,-0.0035249904275408573
213107169859697,restaurants,0.046929454820346224,-0.026248757960864146,-0.024093431321585243
213107169859697,shopping,0.11622544436665834,-0.029482767881063725,0.05049361141299584
213107169859697,travel,-0.002023619703216258,-0.002046532258088767,-0.0021269002858020944
213112402583773,entertainment,0.007083697824558157,0.04670658273933256,-0.02806026633487314
213112402583773,fuel,0.16341378914683316,0.13041472478252003,-0.01900457019482169
213112402583773,groceries,0.00899579168259457,0.10485178136368177,0.012524425625600043
213112402583773,other,0.15270245457270132,0.13679795098075292,-0.02497822766430984
213112402583773,restaurants,0.039268837957245256,0.03271948183637406,0.17924088936094668
213112402583773,shopping,0.11333273862718765,0.036504766639589646,-0.020397813699845554
213112402583773,travel,-0.002410155679544026,-0.002412607268015928,-0.002543924181381092
213113028819344,entertainment,0.006293346789092271,0.011611080484950374,0.1311440755627716
213113028819344,fuel,0.02292332942834768,-0.009597045488818139,0.05792895308176233
213113028819344,groceries,-0.04219372568310276,0.09448924904753778,0.03593182831345984
213113028819344,other,0.1358254752069878,0.014899784386789421,-0.019208479401052084
213113028819344,restaurants,0.0590663622949291,0.05411932515495221,-0.042198893595141534
213113028819344,shopping,-0.009409389363799824,-0.007113881885162424,-0.008806455917879152
213113028819344,travel,-0.0025665218115333613,-0.0025942856861781442,-0.0027110211978445585
213113338379864,entertainment,-0.014082760351321806,0.18164058053674687,-0.013530442497728622
213113338379864,fuel,-0.025831665859595728,-0.029926637300940407,-0.06706205778062688
213113338379864,groceries,0.0077630025909490655,-0.058184590432348256,0.04644852839655795
213113338379864,other,-0.04891249405770227,-0.02677342301427644,-0.031281074174306873
213113338379864,restaurants,-0.0032190825229260495,0.030414428962124394,0.03034523041653941
213113338379864,shopping,0.23098718130726198,-0.013715454716483659,-0.014822316532002163
213113338379864,travel,-0.03541777693998613,0.03136327799962525,-0.03685198217218981
213114122496591,entertainment,-0.06141437328108705,-0.059244334807438535,0.0747442958452773
213114122496591,fuel,0.04765801111624599,0.07909500047822889,0.03539018278526004
213114122496591,groceries,-0.020830128645253142,-0.01499298682975579,-0.01994082177893268
213114122496591,other,0.176577544887646,0.044284496082163796,-0.03603587393395682
213114122496591,restaurants,-0.030663872582749194,-0.022504560712094824,0.0703533249197413
213114122496591,shopping,-0.026164459948312326,-0.009592538475096626,-0.027630868855556986
213114122496591,travel,-0.0027671000965374887,-0.0027990169963052407,-0.0026195062012280847
213120463918358,entertainment,-0.03573989982915722,0.08503157133220356,-0.005512795992153067
213120463918358,fuel,0.07017816898751748,0.028503730078458,0.03420801499379075
213120463918358,groceries,0.043938709290794506,0.012451400119976797,0.04087636463728797
213120463918358,other,0.022495965973161225,-0.04306246424397504,0.026201668590700108
213120463918358,restaurants,-0.04461715339160319,-0.002137786989312963,-0.034432878669424356
213120463918358,shopping,-0.01501066919410024,0.04893307535706336,-0.030345399574669182
213120463918358,travel,-0.005009368427309631,0.083011523590559,0.043479774245014764
213124978348176,entertainment,-0.0011192215122015918,-0.02555713297016383,-0.00016175431179527713
213124978348176,fuel,0.0054899293966295315,0.157054816325917,-0.00719515420792622
213124978348176,groceries,0.1264221283318833,-0.009524781398729186,0.07035020647193965
213124978348176,other,0.03904366501543451,0.050503103849207386,-0.049674411384268195
213124978348176,restaurants,0.019285854276107264,0.04302210001219799,0.01655016922564595
213124978348176,shopping,0.025689964757148395,0.00656923324100128,-0.03135211625989224
213124978348176,travel,-0.00792582245178308,-0.012972737792055992,0.0042052740994947616
213125815021702,entertainment,0.02523806139772749,0.06835655168248858,-0.03232435739904036
213125815021702,fuel,0.06079968274347526,0.10796967386454134,-0.059380034081482236
213125815021702,groceries,0.10360490268782227,0.041037131450021164,-0.019254932121746723
213125815021702,other,0.018738335463671513,-0.021336957314250126,-0.031894157145159564
213125815021702,restaurants,0.02630975501898602,0.011088584216836311,-0.02490818682813519
213125815021702,shopping,0.18976075520574745,-0.015541233419200941,-0.014196792391927582
213125815021702,travel,-0.00367496900724868,-0.0037001019800895264,-0.003322868517931607
213126662687660,entertainment,-0.019087511141577928,-0.02772502495440037,-0.06004662276029262
213126662687660,fuel,0.07861312584845162,0.028243407831036807,0.029555348721872387
213126662687660,groceries,0.24377921841504427,-0.006734518677466173,-0.02077673947944201
213126662687660,other,0.03276918634686743,0.00467731252252792,0.009048690524243553
213126662687660,restaurants,0.06326855940816421,-0.0258241308408795,0.006470332998421255
213126662687660,shopping,0.07366835481639279,-0.019267852163247477,-0.019397865134837648
213126662687660,travel,-0.0024205674705244933,-0.0024081348276033584,-0.002519815556809341
213136802746375,entertainment,-0.020776715003892728,0.011470696196145916,-0.019541171509916935
213136802746375,fuel,-0.06192480621958186,0.03865427229287365,-0.06531603366525557
213136802746375,groceries,0.14720194832115185,-0.02703820892632328,0.0026786364871801615
213136802746375,other,0.054219832549665795,0.003932178933500267,-0.030193163787070272
213136802746375,restaurants,0.1788558512986092,-0.024656645971034202,-0.02457328282763506
213136802746375,shopping,0.14239976161233475,0.04564860899765121,-0.01109695615099188
213136802746375,travel,-0.0032212761365728176,-0.008754636956827187,-0.008606589091890143
213141712584544,entertainment,0.05876249972034876,-0.014727598223335457,0.017997629487244093
213141712584544,fuel,0.002771710338620349,0.02658908848154239,0.0009245285798940495
213141712584544,groceries,0.13546338353810597,0.14809710339922535,-0.0559931657506049
213141712584544,other,0.09928030052992748,0.14253255220698458,-0.03887111741196519
213141712584544,restaurants,0.05952481638069556,0.022464546820268765,0.00039189113141207605
213141712584544,shopping,0.01600321560482965,0.059948254712110974,-0.0007395164178280881
213141712584544,travel,-0.0027752966820208153,-0.001653599561643658,-0.002866996090364432
213148039875802,entertainment,-0.0010981547173234936,0.05560976910768634,-0.022241839197291877
213148039875802,fuel,-0.011377520785651081,-0.03184408992181858,0.07097954558956776
213148039875802,groceries,0.050668900505206456,-0.047517588592791676,0.04682343014646965
213148039875802,other,0.1001268101266071,0.13300463935764043,-0.07245204299013606
213148039875802,restaurants,-0.02504417579625169,0.052995855440673985,-0.008895398241869898
213148039875802,shopping,0.1152894071279393,0.004713089847693265,-0.07252340429528259
213148039875802,travel,-0.0031692161346997044,-0.0032050660078881523,-0.0032119405877494346
213153151785052,entertainment,0.013582154588989433,-0.05904094214743309,-0.0804696495249593
213153151785052,fuel,0.17236258634872217,0.15396521183526704,-0.09359443801928752
213153151785052,groceries,-0.04669564231288681,0.13744048491254376,-0.03750761951717469
213153151785052,other,0.009217074971441796,0.11782115051258962,-0.04126584194582848
213153151785052,restaurants,-0.04693531409794537,-0.030244333616892247,0.04900147402799001
213153151785052,shopping,-0.012032341587804923,-0.006520489208434754,0.07096352499238798
213153151785052,travel,-0.00521737872396637,-0.010969380674839933,-0.0055384622537881885
213154573301411,entertainment,0.23881471158137352,-0.004780395216385205,-0.0069648777269386624
213154573301411,fuel,0.027533065471353653,0.047223147201103925,0.03290747122020629
213154573301411,groceries,0.06369006022547559,0.02350871282877692,0.007754670235870024
213154573301411,other,0.07589211429246555,0.03392676020250663,-0.011417195778963486
213154573301411,restaurants,0.017950064866518945,0.001972134594578163,0.033425313162557424
213154573301411,shopping,0.19579920097581616,-0.016089106764702776,0.0011209576166459074
213154573301411,travel,0.07123411405570118,0.042532938065207956,-0.027201255048909773
213155997615567,entertainment,0.022264672688631294,0.019983165212905343,0.014628983792053896
213155997615567,fuel,-0.06523968829755124,-0.019771639009234076,0.05721016660319865
213155997615567,groceries,0.21255731651524443,-0.0007571833858586675,-0.0052874675008212
213155997615567,other,0.35625751412088563,0.09937436072559805,0.012257864460737039
213155997615567,restaurants,0.013179840300968304,0.10106270443916558,0.019985376327876614
213155997615567,shopping,0.38027037966069654,0.010623455121355905,-0.005062494792245155
213155997615567,travel,-0.03437105510298868,-0.01728236054761589,-0.030385262464889727
213156747557083,entertainment,-0.026108409093497164,0.15081037673330971,0.04156624040823066
213156747557083,fuel,0.04960443474302009,0.02159107571915898,-0.04610547952602579
213156747557083,groceries,-0.003657833483275916,0.08923183745442913,0.020846379011700066
213156747557083,other,0.09596446404219282,0.03992606379781009,0.10151002771928322
213156747557083,restaurants,-0.032010299823613905,0.041060335351429514,0.05330928771143851
213156747557083,shopping,-0.024949099557020925,0.020126147381255316,-0.03567457814077153
213156747557083,travel,-0.003965853897657556,-0.0063695312066460105,-0.00553779157396527
213157767990030,entertainment,0.002824021451538866,0.02621444331230381,-0.04382366022160186
213157767990030,fuel,0.021257622110802087,0.01803931161477331,0.013139809682136556
213157767990030,groceries,0.056233069137850936,0.018993689833398924,-0.019244918741270503
213157767990030,other,0.1415676687533537,0.03064620962568676,0.05996050973806972
213157767990030,restaurants,0.025510256950907424,0.049513771463783,-0.010107055579993755
213157767990030,shopping,0.08178075684241903,0.05089129272935003,-0.02146564543099745
213157767990030,travel,-0.004260203778308719,-0.004311698664435243,-0.0028126674145291524
213161231269724,entertainment,-0.028078996944896496,0.01756438972986547,-0.026055014709890068
213161231269724,fuel,-0.04126663031444178,0.03992290801905912,-0.07021274290813753
213161231269724,groceries,0.027970907973204957,0.09915886618311755,-0.015150011421644079
213161231269724,other,0.12680357794937852,0.04978022471275083,-0.0332092260729514
213161231269724,restaurants,0.0008929569603983059,-0.0018163348768057074,-0.030709580389890054
213161231269724,shopping,-0.008320611642277374,-0.011658332198054138,-0.016679395513722644
213161231269724,travel,-0.006756765065774054,0.014173715000041344,-0.007872070449901656
213161293389774,entertainment,-0.01291500168781773,0.15644474249867354,-0.06330244868338548
213161293389774,fuel,-0.05899941482844431,-0.005620366129510931,0.04629202098077057
213161293389774,groceries,0.027315987101714706,0.08799729430644204,0.04710140580714021
213161293389774,other,0.025367573168402803,0.05223885842324713,-0.0012809685342368069
213161293389774,restaurants,-0.013651659206448891,0.016159909911130237,-0.0722088928144977
213161293389774,shopping,-0.026232411676124882,-0.007674517157271471,-0.01897977297993099
213161293389774,travel,-0.003896787047711409,-0.00572062146037043,-0.00597814766105796
213161869125933,entertainment,0.061264806021711776,0.042008721058462255,-0.053032789220278015
213161869125933,fuel,-0.027826641315237866,0.08259724126343619,-0.041390327622284284
213161869125933,groceries,0.039025214867663874,0.046419958242409166,-0.05607822906663795
213161869125933,other,0.04478730662860071,-0.025052006057684196,0.02740288332846998
213161869125933,restaurants,-0.0489861250931148,-0.012738869278354057,0.04243766037972207
213161869125933,shopping,0.161064160016785,-0.01666631970519957,-0.010317091224741696
213161869125933,travel,-0.008385445357063651,-0.007056964135672695,-0.007670137438072538
213163860545705,entertainment,-0.027591290473618635,0.09210308322331949,0.027205807758652275
213163860545705,fuel,-0.017466604191616206,-0.01194702551096609,0.09613590016293234
213163860545705,groceries,-0.0070406433752383864,0.1682901369638474,-0.06316871406840784
213163860545705,other,0.03501115503914835,0.017999376607581233,0.026718636208730242
